BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata
BIM-04,OD,hybrid,SARIMA_LSTM,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,ODE_ML,skipped,7.299822755157948e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,Gompertz_Random_Forest,skipped,1.0199728421866894e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,Monod_Neural_Networks,skipped,2.900487743318081e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,Kalman_LSTM,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,PINNs,skipped,3.4994445741176605e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,Neural_ODEs,skipped,2.5995541363954544e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-04,OD,hybrid,Digital_Twin_Hybrid,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Naive_Last,skipped,2.5799963623285294e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Moving_Average,skipped,1.3399985618889332e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Weighted_Moving_Average,skipped,1.1300435289740562e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Drift,skipped,1.100008375942707e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Exponential_Smoothing,skipped,9.399955160915852e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Holt,skipped,4.1996827349066734e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Holt_Winters_Additive,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Holt_Winters_Multiplicative,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Brown_Double_Exponential,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Winters,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Croston,skipped,7.900525815784931e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,classical,Theta_Method,skipped,3.600143827497959e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,AR,skipped,1.060019712895155e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,MA,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,ARMA,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,ARIMA,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,SARIMA,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,ARIMAX,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,SARIMAX,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,VAR,skipped,8.899951353669167e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,VARMAX,skipped,4.100147634744644e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,VECM,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,ARCH,skipped,7.900525815784931e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,GARCH,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,State_Space_Model,skipped,7.500057108700275e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,Dynamic_Linear_Model,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,Kalman_Filter,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,statistical,BSTS_proxy,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Exponential,skipped,1.0199728421866894e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Logistic,skipped,3.6996789276599884e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Gompertz,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Richards,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Verhulst,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Baranyi,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Bertalanffy,skipped,3.200257197022438e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Monod,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Droop,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Contois,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Haldane,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Andrews,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Tessier,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Moser,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Eilers_Peeters,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Steele,skipped,3.200257197022438e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Photo_Limited,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Photo_Inhibited,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Cell_Mortality,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Lotka_Volterra,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Bioenergetic_Dynamic,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,biological,Dynamic_Metabolic,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,ODE_Logistic,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,ODE_Monod_Chemostat,skipped,3.1996751204133034e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,Chemostat_Model,skipped,2.6996713131666183e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,PDE,skipped,3.8999132812023163e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,DDE,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,Reaction_Diffusion,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,Population_Balance_Model,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,differential_equations,dFBA,skipped,2.600136213004589e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Hidden_Markov_Models,skipped,9.299837984144688e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Markov_Chains,skipped,1.0299845598638058e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Semi_Markov,skipped,2.800370566546917e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Gaussian_Processes,skipped,8.700299076735973e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Bayesian_Networks,skipped,3.500026650726795e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Particle_Filters,skipped,7.800408639013767e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Monte_Carlo,skipped,8.600181899964809e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Sequential_Monte_Carlo,skipped,3.100140020251274e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,probabilistic,Probabilistic_Graphical_Models,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,machine_learning,Linear_Regression,ok,0.0005654869601130486,,0.13516326415636498,0.08055257211005704,10.432866514434458,10.734068538538716,0.03543747407352982,-0.001661084615949715,-30.61066669893458,-29.278462188759377,16.30533334946729,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Polynomial_Regression,ok,0.0007912040455266833,,0.11850525345480739,0.07390315693472603,9.5066816937946,9.208784815292075,0.25853910766947596,0.23002138104137881,-37.97612938104764,-36.64392487087244,19.98806469052382,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Ridge,ok,0.0005835869815200567,,0.13172323844250575,0.07891440620052083,10.215606831911538,10.45645174850242,0.08391063511810826,0.04867642877649714,-32.054367354810225,-30.722162844635022,17.027183677405112,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Lasso,ok,0.0006380290142260492,,0.10306136897338404,0.06385151645353006,8.414701232384104,8.076476393146066,0.4392040656510361,0.4176349912529991,-45.79555870318343,-44.46335419300823,23.897779351591716,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Elastic_Net,ok,0.0006968709640204906,,0.10378202956969423,0.06399969597902574,8.382541488692281,8.085575137239696,0.43133387081250885,0.40946209661298993,-45.40533927172075,-44.073134761545546,23.702669635860374,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Decision_Trees,ok,0.0006560999900102615,,0.11362029430400776,0.07788054340796216,10.505454819812636,9.996911475762136,0.31840740688181557,0.2921923071465008,-40.333458070600145,-39.00125356042494,21.166729035300072,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Random_Forest,ok,0.020902285003103316,,0.10593521785629714,0.06932620625679041,9.356414066636205,8.888113869774548,0.40749261102773426,0.3847038652980317,-44.25538348447362,-42.923178974298416,23.12769174223681,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Extra_Trees,ok,0.018328697013203055,,0.1051186211513501,0.06827477779508097,9.077547919892385,8.544292756359082,0.4165920354453686,0.3941532675778828,-44.68872924958765,-43.35652473941245,23.344364624793826,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Gradient_Boosting,ok,0.0008035849896259606,,0.10817882371871919,0.06914811782663362,9.086375832315184,8.77805213160563,0.38212936947093346,0.35836511445058483,-43.08174231480387,-41.749537804628666,22.540871157401934,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,AdaBoost,ok,0.0032280070008710027,,0.10600103390899006,0.07666891190794638,10.539164565274014,9.749129623456918,0.4067561493994085,0.38393907822246276,-44.22060227985587,-42.888397769680665,23.110301139927934,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,SVR,ok,0.02249154297169298,,0.14090896206665857,0.0914134088120406,12.294343566711076,11.291736466853894,-0.04831131734371685,-0.08863098339539821,-28.27935248960213,-26.947147979426926,15.139676244801064,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,KNN,ok,0.0011607450433075428,,0.10131355097446836,0.06485557883903327,8.612652164987088,8.122786155834158,0.4580638555283625,0.43722015766406874,-46.75340807366831,-45.42120356349311,24.376704036834155,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,Gaussian_Process_Regression,ok,0.010556880035437644,,0.47397681932790514,0.21540903292585284,30.931021467671414,23.266803969686524,-10.861162259949882,-11.317360808409493,39.651133539613795,40.983338049789,-18.825566769806898,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,PLS,ok,0.0006182189681567252,,0.12128521641625824,0.08680867851278085,12.014776139789058,10.769111408752392,0.22334386443762422,0.19347247460830208,-36.67762155379295,-35.34541704361775,19.338810776896477,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,PCR,ok,0.0007769130170345306,,0.12286661363698863,0.08779616941536085,12.161900974863794,10.878894911793004,0.2029587103916367,0.17230327617593033,-35.95217556555045,-34.619971055375245,18.976087782775224,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,XGBoost,ok,0.005239408987108618,,0.11851213101268447,0.07834296143054961,10.494272475880145,10.016964193682721,0.2584530424862509,0.229932005658799,-37.97287946550166,-36.64067495532646,19.98643973275083,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,LightGBM,ok,0.0036992529639974236,,0.11628783085892588,0.07472118542224247,9.831623409305848,9.454641271505002,0.28602733995965024,0.25856685303502147,-39.03390634035547,-37.70170183018027,20.516953170177736,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,machine_learning,CatBoost,ok,0.001185975968837738,,0.12372167991312562,0.07974017938078204,10.522438664987966,10.392294643969034,0.19182640079268154,0.16074280082316927,-35.563804303507965,-34.23159979333276,18.781902151753982,synthetic_full_cycle,synthetic_growth_cycles,40316.0,28.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 28, ""warmup_points"": 3}"
BIM-05,OD,deep_learning,MLP,ok,0.004071264003869146,,0.10734487928433509,0.06550840604782998,8.572096349866982,7.883617757049182,0.40954119190983396,0.3859228395862273,-41.88957588057986,-40.59373901457553,21.94478794028993,synthetic_full_cycle,synthetic_growth_cycles,40316.0,27.0,"{""lags"": 4, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 32316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 27, ""warmup_points"": 4}"
BIM-05,OD,deep_learning,RNN,skipped,2.8500217013061047e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,LSTM,skipped,5.00003807246685e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,Bidirectional_LSTM,skipped,3.1996751204133034e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,GRU,skipped,2.899905666708946e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,CNN_temporal,skipped,3.200257197022438e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,Seq2Seq,skipped,6.299815140664577e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,TCN,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,DeepAR,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,N_BEATS,skipped,3.00002284348011e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,N_HiTS,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,TFT,skipped,2.200249582529068e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,Temporal_Transformers,skipped,2.400483936071396e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,Informer,skipped,2.400483936071396e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,Autoformer,skipped,2.700253389775753e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,deep_learning,PatchTST,skipped,2.00001522898674e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,ARIMA_XGBoost,skipped,1.0599615052342415e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,SARIMA_LSTM,skipped,2.7997884899377823e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,ODE_ML,skipped,6.899936124682426e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,Gompertz_Random_Forest,skipped,1.160020474344492e-06,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,Monod_Neural_Networks,skipped,2.400483936071396e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
BIM-05,OD,hybrid,Kalman_LSTM,skipped,2.100132405757904e-07,model does not implement synthetic-cycle training,,,,,,,,,,synthetic_full_cycle,synthetic_growth_cycles,,,
