BIM,target,category,model,status,fit_seconds,error,RMSE,MAE,MAPE,SMAPE,R2,Adjusted_R2,AIC,BIC,LogLikelihood,validation_mode,train_source,train_points,test_points,metadata,RMSE_rank,MAE_rank,SMAPE_rank,AIC_rank,BIC_rank,R2_rank,mean_rank
BIM-17,OD,machine_learning,LightGBM,ok,0.0013231339398771524,,0.1671437325839921,0.08699367585661857,22.902394680657363,15.202232025091615,0.5476782812715981,0.5065581250235616,-7.6190283636899,-7.054079006228363,4.80951418184495,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",5.0,6.0,6.0,5.0,5.0,5.0,5.333333333333333
BIM-17,OD,machine_learning,Decision_Trees,ok,0.0006470509106293321,,0.17028968603526315,0.07788275025970928,22.166792896088623,13.98770108464093,0.5304909822514721,0.48780834427433317,-7.134208809619345,-6.569259452157809,4.5671044048096725,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",7.0,4.0,4.0,7.0,7.0,7.0,6.0
BIM-17,OD,machine_learning,AdaBoost,ok,0.0029422470834106207,,0.1689671789356921,0.08718425696474232,24.235719446044495,15.885616186433719,0.5377552844903275,0.4957330376258118,-7.336918687101656,-6.77196932964012,4.668459343550828,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",6.0,7.0,7.0,6.0,6.0,6.0,6.333333333333333
BIM-17,OD,machine_learning,Ridge,ok,0.0006306299474090338,,0.1714942785276008,0.09287370213418737,25.491613383094823,23.46379718974139,0.5238250778074595,0.48053644851722843,-6.950937868159809,-6.385988510698272,4.475468934079904,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",8.0,8.0,13.0,8.0,8.0,8.0,8.833333333333334
BIM-17,OD,machine_learning,XGBoost,ok,0.001340004033409059,,0.1733263721898819,0.09701188707351684,26.513247748828572,17.66663023535125,0.5135966663981533,0.4693781815252581,-6.674649987108101,-6.109700629646564,4.33732499355405,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",10.0,10.0,8.0,10.0,10.0,10.0,9.666666666666666
BIM-17,OD,machine_learning,Linear_Regression,ok,0.0008306880481541157,,0.17296705055098968,0.09439042346858623,25.806592615175646,24.79978739888253,0.5156112943874818,0.4715759575136165,-6.728606345216797,-6.16365698775526,4.364303172608398,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",9.0,9.0,14.0,9.0,9.0,9.0,9.833333333333334
BIM-17,OD,machine_learning,Extra_Trees,ok,0.015183918992988765,,0.18257861292770652,0.10346226777728393,29.45227777404923,18.98735818723122,0.460281809971411,0.41121651996881203,-5.322533653117681,-4.7575842956561445,3.6612668265588404,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",11.0,11.0,9.0,11.0,11.0,11.0,10.666666666666666
BIM-17,OD,deep_learning,MLP,ok,0.00109188596252352,,0.19642906059675186,0.11411833702420245,35.37678235043428,22.047830994242837,0.41673906087691615,0.3584129669646078,-3.004369466187282,-2.519462816399282,2.502184733093641,synthetic_full_cycle,synthetic_growth_cycles,40316.0,12.0,"{""lags"": 4, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 32316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 12, ""warmup_points"": 4}",12.0,12.0,10.0,13.0,13.0,12.0,12.0
BIM-17,OD,machine_learning,CatBoost,ok,0.0012975129066035151,,0.2044307741570336,0.12333506961369742,36.87594955662261,22.76560559736402,0.32335668567343323,0.2618436570982908,-2.3832708473450204,-1.8183214898834836,2.19163542367251,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",14.0,14.0,11.0,14.0,14.0,14.0,13.5
BIM-17,OD,machine_learning,Polynomial_Regression,ok,0.0008392779855057597,,0.19863299908848794,0.11634292010425953,34.83889102361735,41.5111402876685,0.36119243827833525,0.30311902357636566,-3.1313040848391296,-2.566354727377593,2.565652042419565,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",13.0,13.0,19.0,12.0,12.0,13.0,13.666666666666666
BIM-17,OD,machine_learning,KNN,ok,0.001068604993633926,,0.20922599640675266,0.12752013251320016,37.296074961791675,22.98183864556312,0.2912410792995337,0.22680845014494588,-1.7804456430102737,-1.215496285548737,1.8902228215051369,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",15.0,15.0,12.0,15.0,15.0,15.0,14.5
BIM-17,OD,machine_learning,PLS,ok,0.0009996730368584394,,0.23627342084088693,0.1411869609158496,43.21171339729417,24.828221571067793,0.09614870016939248,0.013980400184791741,1.3804967394471412,1.945446096908678,0.3097516302764294,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",16.0,16.0,15.0,16.0,16.0,16.0,15.833333333333334
BIM-17,OD,machine_learning,PCR,ok,0.0008850890444591641,,0.24003874800199887,0.1440965912856544,44.12906811529466,25.19762484415996,0.06711103837573873,-0.01769704904464864,1.7915739780713469,2.3565233355328834,0.10421301096432656,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",17.0,17.0,16.0,17.0,17.0,17.0,16.833333333333332
BIM-17,OD,machine_learning,SVR,ok,0.025130974943749607,,0.511895336963591,0.25461572381962283,88.1001835600973,31.863908331334915,-3.2425756534702606,-3.6282643492402835,21.48188939768351,22.046838755145046,-9.740944698841755,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",18.0,18.0,17.0,18.0,18.0,18.0,17.833333333333332
BIM-17,OD,machine_learning,Gaussian_Process_Regression,ok,0.0037482629995793104,,3.2714986161933974,1.2756433475490085,484.33671909907935,41.30664832582302,-172.28490412604273,-188.03807722841023,69.70885434413941,70.27380370160095,-33.854427172069705,synthetic_full_cycle,synthetic_growth_cycles,40316.0,13.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 13, ""warmup_points"": 3}",19.0,19.0,18.0,19.0,19.0,19.0,18.833333333333332
BIM-20,OD,machine_learning,Decision_Trees,ok,0.0006362710846588016,,0.11938503539714854,0.07862411760668396,12.44299212700064,11.270974628674066,-0.6398601309453076,-0.7569929974414009,-20.60681229938583,-19.834223577146048,11.303406149692915,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",1.0,1.0,1.0,1.0,1.0,1.0,1.0
BIM-20,OD,machine_learning,Random_Forest,ok,0.014850708073936403,,0.12101566256440108,0.08703339682169561,13.70130844731847,12.35507309063516,-0.6849622991263669,-0.8053167490639643,-20.172696508054514,-19.400107785814733,11.086348254027257,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",2.0,2.0,2.0,2.0,2.0,2.0,2.0
BIM-20,OD,machine_learning,Lasso,ok,0.0007108129793778062,,0.1250833515889563,0.0883136003647581,13.770259087913136,12.772563568683537,-0.800139001422451,-0.9287203586669117,-19.114765375498493,-18.34217665325871,10.557382687749246,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",4.0,3.0,4.0,4.0,4.0,4.0,3.8333333333333335
BIM-20,OD,machine_learning,Extra_Trees,ok,0.015822009067051113,,0.12750784834028192,0.08988612079866332,13.938667850341247,12.71770274416717,-0.8705996837874328,-1.0042139469151068,-18.500442478828738,-17.727853756588956,10.250221239414369,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",6.0,4.0,3.0,6.0,6.0,6.0,5.166666666666667
BIM-20,OD,machine_learning,PLS,ok,0.0006821219576522708,,0.12451791005991562,0.10333524181346311,16.34891418052562,14.739843348871537,-0.7839006662770569,-0.911322142439704,-19.25974989811307,-18.48716117587329,10.629874949056536,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",3.0,12.0,13.0,3.0,3.0,3.0,6.166666666666667
BIM-20,OD,machine_learning,Elastic_Net,ok,0.0006429910426959395,,0.1283120823554951,0.09009396911546139,14.0291239844275,13.04687142127362,-0.8942710779348724,-1.0295761549302207,-18.299241788952564,-17.526653066712782,10.149620894476282,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",7.0,5.0,7.0,7.0,7.0,7.0,6.666666666666667
BIM-20,OD,machine_learning,PCR,ok,0.0009490520460531116,,0.12543235277509912,0.10438465170681979,16.512380354757855,14.876964303494745,-0.8101983273867415,-0.9394982079143657,-19.02560493575715,-18.25301621351737,10.512802467878576,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",5.0,15.0,15.0,5.0,5.0,5.0,8.333333333333334
BIM-20,OD,deep_learning,MLP,ok,0.0010728660272434354,,0.1318213259855191,0.09344988883145687,14.214106052255365,12.946702710750493,-1.0872271762388488,-1.2477831128726065,-16.221079934252156,-15.513029733149946,9.110539967126078,synthetic_full_cycle,synthetic_growth_cycles,40316.0,15.0,"{""lags"": 4, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 32316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 15, ""warmup_points"": 4}",8.0,7.0,5.0,12.0,12.0,10.0,9.0
BIM-20,OD,machine_learning,KNN,ok,0.0014787979889661074,,0.13560853225019565,0.0932881826521004,14.658661557715336,12.989998613261628,-1.115831375913153,-1.2669621884783782,-16.529422401651352,-15.75683367941157,9.264711200825676,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",11.0,6.0,6.0,10.0,10.0,11.0,9.0
BIM-20,OD,machine_learning,AdaBoost,ok,0.0031315130181610584,,0.13304624596492676,0.10300615735966154,16.481333222711434,14.666645622592394,-1.0366306351786871,-1.1821042519771647,-17.1398388471109,-16.36725012487112,9.56991942355545,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",9.0,11.0,11.0,8.0,8.0,8.0,9.166666666666666
BIM-20,OD,machine_learning,CatBoost,ok,0.0012729020090773702,,0.1341842031769531,0.10181909942380732,15.63038110414377,14.615655833955387,-1.0716186173360005,-1.2195913757171435,-16.867303655020564,-16.094714932780782,9.433651827510282,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",10.0,9.0,10.0,9.0,9.0,9.0,9.333333333333334
BIM-20,OD,machine_learning,LightGBM,ok,0.002314806100912392,,0.1365522179964857,0.10038301924714782,15.339594317354202,14.11056899693149,-1.145381540968712,-1.2986230796093343,-16.307508956192684,-15.534920233952903,9.153754478096342,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",12.0,8.0,8.0,11.0,11.0,12.0,10.333333333333334
BIM-20,OD,machine_learning,Gradient_Boosting,ok,0.0008602980524301529,,0.1382500963343615,0.102587625297473,15.969947668826762,14.802400764399584,-1.1990641945936638,-1.3561402084932115,-15.912077074000692,-15.13948835176091,8.956038537000346,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",13.0,10.0,14.0,13.0,13.0,13.0,12.666666666666666
BIM-20,OD,machine_learning,SVR,ok,0.012974806013517082,,0.1402905326114518,0.10348754645892516,15.750118480456454,14.674261577744192,-1.2644552896693444,-1.4262020960742978,-15.443239697621202,-14.67065097538142,8.721619848810601,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",15.0,13.0,12.0,15.0,15.0,15.0,14.166666666666666
BIM-20,OD,machine_learning,Ridge,ok,0.000951730995438993,,0.1395996085824677,0.10555404916052641,16.0217380894119,15.72320403389649,-1.242205550700925,-1.4023630900367055,-15.601227497716508,-14.828638775476726,8.800613748858254,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",14.0,16.0,16.0,14.0,14.0,14.0,14.666666666666666
BIM-20,OD,machine_learning,XGBoost,ok,0.0013871249975636601,,0.14053777322184907,0.10354440128803252,15.915278969078104,14.436867160088054,-1.272443835098597,-1.4347612518913535,-15.386894226651982,-14.6143055044122,8.693447113325991,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",17.0,14.0,9.0,17.0,17.0,17.0,15.166666666666666
BIM-20,OD,machine_learning,Linear_Regression,ok,0.0008329380070790648,,0.14032063217358384,0.10600786033333048,16.053937557410713,15.829025889352893,-1.265427079044465,-1.4272432989762125,-15.436374781945752,-14.66378605970597,8.718187390972876,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",16.0,17.0,17.0,16.0,16.0,16.0,16.333333333333332
BIM-20,OD,machine_learning,Polynomial_Regression,ok,0.0008174969116225839,,0.15473908335398254,0.11959683548394257,18.12543324463777,17.800756158913728,-1.754907756941447,-1.9516868824372646,-12.306444174580545,-11.533855452340763,7.153222087290272,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",18.0,18.0,18.0,18.0,18.0,18.0,18.0
BIM-20,OD,machine_learning,Gaussian_Process_Regression,ok,0.004605861031450331,,0.19612474512771988,0.15486825030588935,23.620070559863006,23.196175316322876,-3.4255964147485534,-3.7417104443734504,-4.722106696483198,-3.949517974243417,3.361053348241599,synthetic_full_cycle,synthetic_growth_cycles,40316.0,16.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 16, ""warmup_points"": 3}",19.0,19.0,19.0,19.0,19.0,19.0,19.0
T1,OD,machine_learning,AdaBoost,ok,0.0070197200402617455,,0.07870785366192737,0.06327422043349162,9.7231832588816,9.351410073444812,0.5232767276445385,0.4040959095556731,-11.476885635189223,-11.685126165961169,6.738442817594612,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",1.0,1.0,3.0,1.0,1.0,1.0,1.3333333333333333
T1,OD,machine_learning,Linear_Regression,ok,0.0005315480520948768,,0.08948886080371297,0.06446989129837505,9.330080729429568,9.138151286650121,0.38373404867742555,0.22966756084678197,-9.936431062434274,-10.144671593206219,5.968215531217137,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",2.0,2.0,1.0,2.0,2.0,2.0,1.8333333333333333
T1,OD,machine_learning,Ridge,ok,0.0006409310735762119,,0.08975545517787648,0.06576943210677816,9.517316370416607,9.323004055797009,0.3800567696264092,0.22507096203301158,-9.900735259960266,-10.108975790732211,5.950367629980133,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",3.0,3.0,2.0,3.0,3.0,3.0,2.8333333333333335
T1,OD,machine_learning,Gradient_Boosting,ok,0.00127378199249506,,0.09024707949533424,0.06675344449755803,9.721752791754028,9.625604296476277,0.3732468467790794,0.2165585584738492,-9.835186111006921,-10.043426641778867,5.917593055503461,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",4.0,4.0,4.0,4.0,4.0,4.0,4.0
T1,OD,machine_learning,Gaussian_Process_Regression,ok,0.002210063044913113,,0.0912482943430879,0.07132972271307321,10.292544792064438,10.146817991202626,0.3592631159484213,0.19907889493552666,-9.702789347441282,-9.911029878213228,5.851394673720641,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",5.0,7.0,7.0,5.0,5.0,5.0,5.666666666666667
T1,OD,machine_learning,Polynomial_Regression,ok,0.0008361779619008303,,0.09145662702632787,0.06871606095226707,9.96709490084556,9.760422292808702,0.35633399120335996,0.19541748900419997,-9.675422889399,-9.883663420170945,5.8377114446995,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",6.0,5.0,5.0,6.0,6.0,6.0,5.666666666666667
T1,OD,machine_learning,SVR,ok,0.005373946041800082,,0.09238368657359756,0.07046952571306696,10.141205836872407,10.042103500827865,0.3432186800763687,0.1790233500954609,-9.554396019409584,-9.76263655018153,5.777198009704792,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",9.0,6.0,6.0,9.0,9.0,9.0,8.0
T1,OD,machine_learning,Elastic_Net,ok,0.0007950059371069074,,0.09201965413440676,0.0733199279682159,10.70125478353883,10.507179474361376,0.3483844978814816,0.18548062235185203,-9.601774715784908,-9.810015246556853,5.800887357892454,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",7.0,11.0,10.0,7.0,7.0,7.0,8.166666666666666
T1,OD,machine_learning,Lasso,ok,0.0006269009318202734,,0.09207697671279422,0.07197371208862241,10.529330257150598,10.345699017526899,0.3475724123518067,0.1844655154397583,-9.594301782035776,-9.802542312807722,5.797150891017888,synthetic_full_cycle,synthetic_growth_cycles,40316.0,6.0,"{""lags"": 3, ""train_source"": ""synthetic_growth_cycles"", ""synthetic_cycles"": 2000, ""synthetic_samples"": 34316, ""prediction_protocol"": ""one_step_ahead_with_observed_real_lags"", ""validation_mode"": ""full_real_cycle_walk_forward"", ""validation_points"": 6, ""warmup_points"": 3}",8.0,9.0,8.0,8.0,8.0,8.0,8.166666666666666
